BuyEV,PriceBudgetRatio,range,HomeSlowChgWalkTime,WorkSlowChgWalkTime,FastChgTime,TownToFastChgDriveTime,HwyFastChgDistance,gender,race,state,license,edu,employment,hsincome,hhsize,housit,residence,move,all_car,new_car,ev,new_ev,home_parking,hp2,hp3,hp4,hp5,hp6,HomeChgAvai,work_parking,WorkChgAvai,buycar,zipcode,dmileage,long_dist,gascost,age,used_car_owner,used_ev_owner,used,NextCarBudget,PopDensity,orphan,ev_owner,priceshow,zip_median_home_value,state_elec_price,state_high_temp,state_precip
0,1,100,5,10,30,15,50,0,Black or African American,Mississippi,Yes,3,1,3,2,1,1,2,2,1,0,0,,,Driveway or carport,,,,2,2,2,1,39648,40,2,80,53,1,0,1,20000,209.2537,1,0,20000,80300,11.55,75.3,58.5
1,0.85,100,5,10,15,10,30,1,Another race,Texas,Yes,6,2,2,4,2,2,2,1,1,0,0,,,Driveway or carport,,,,2,2,2,2,76201,10,4,120,29,0,0,1,15000,4857.09,1,0,12750,126300,11.36,78.1,28.6
1,1,400,5,10,30,15,50,1,White,Florida,Yes,5,1,8,2,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,5,2,1,33334,20,1,40,35,1,0,1,20000,6004.055,1,0,20000,177700,11.37,81.9,54.4
1,0.85,300,20,5,30,10,70,0,White,New York,Yes,5,4,4,3,2,5,1,2,1,0,0,,,,Assigned parking space,,,2,5,3,2,12566,10,0,100,31,1,0,0,15000,197.732,1,0,12750,273700,19.3,55.9,43.5
1,0.85,300,0,10,5,15,30,1,Asian,New York,Yes,5,1,4,1,1,2,2,2,0,0,0,,,Driveway or carport,,,,2,5,2,1,11214,30,0,120,33,1,0,1,30000,40565.55,1,0,25500,598800,19.3,55.9,43.5
0,0.7,300,10,0,5,15,no,0,White,Pennsylvania,Yes,4,1,3,3,1,2,3,2,1,0,0,Attached garage,,,,,,2,1,3,3,19446,60,4,220,37,1,0,0,30000,2444.82,1,0,21000,301100,14.38,59.7,45
1,0.85,200,20,3,5,5,30,0,White,Minnesota,Yes,5,1,2,1,2,1,3,1,1,0,0,,,,Assigned parking space,,,2,2,3,3,55129,45,4,70,24,0,0,0,40000,956.2655,1,0,34000,314300,14.09,51.9,28.6
1,1,300,2,3,5,15,no,1,White,Tennessee,Yes,5,1,2,1,1,5,2,1,0,0,0,,,,Assigned parking space,,,2,2,2,1,37909,25,0,60,24,1,0,1,10000,2168.175,1,0,10000,169200,10.79,69.4,55.1
0,1,300,2,3,5,15,no,0,White,Texas,Yes,5,4,4,4,1,1,2,1,0,0,0,Attached garage,,,,,,2,5,2,2,77562,15,1,100,35,1,0,1,25000,704.6284,1,0,25000,95900,11.36,78.1,28.6
1,1,300,20,20,60,no,30,1,Black or African American,Oklahoma,Yes,5,1,2,1,1,1,3,1,0,0,0,Attached garage,,,,,,2,2,2,1,73159,10,0,10,33,1,0,1,15000,2480.893,1,0,15000,102500,10.72,72.3,36.4
1,0.7,400,5,1,15,10,50,1,White,Washington,Yes,5,1,9,4,1,1,1,4,3,0,0,Attached garage,,Driveway or carport,,,,2,2,1,1,98074,20,0,100,56,1,0,1,30000,2411.406,1,0,21000,556000,9.79,57,43.2
0,0.7,300,5,20,30,5,30,1,White,Rhode Island,Yes,5,1,2,1,2,1,3,1,0,0,0,,,Driveway or carport,,,,2,2,2,3,2818,20,2,130,33,1,0,1,15000,828.6439,1,0,10500,371400,18.64,60,49.1
1,0.7,300,2,10,15,15,no,1,White,Massachusetts,Yes,8,1,4,4,1,1,2,2,2,0,0,,,Driveway or carport,,,,2,5,3,2,2176,20,1,40,56,0,0,0,25000,5767.178,1,0,17500,417700,21.11,58.8,48.6
0,1,200,10,5,5,15,30,0,White,California,Yes,5,1,3,3,2,1,3,1,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,3,92026,40,0,100,48,0,0,0,20000,1314.699,1,0,20000,359500,19.9,71.5,22.3
1,0.85,200,0,1,5,no,70,1,Asian,Oregon,Yes,5,1,2,3,1,1,2,1,1,1,1,Attached garage,,,,,,1,1,1,3,97035,100,4,300,30,0,0,0,25000,3964.33,2,1,21250,412800,11.02,59.4,32.1
1,0.85,400,2,2,15,no,30,1,White,California,Yes,5,1,3,2,2,5,3,1,0,0,0,,,Driveway or carport,,,,2,2,2,3,92104,15,0,70,35,1,0,1,10000,11720.04,1,0,8500,427200,19.9,71.5,22.3
1,0.7,400,10,2,60,5,50,0,White,New Hampshire,Yes,5,1,2,3,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,3303,20,1,40,65,1,0,1,10000,230.102,1,0,7000,198200,19.63,54.7,47.9
1,1,100,1,0,5,10,70,1,White,Wyoming,Yes,3,1,2,2,1,1,3,3,1,0,0,,,Driveway or carport,,On street,,2,2,2,3,82604,40,0,100,43,1,0,0,40000,14.01752,1,0,40000,182300,12.3,55.2,16
1,0.85,100,5,10,15,10,30,1,White,Pennsylvania,Yes,3,1,1,1,2,5,2,1,1,0,0,,,Driveway or carport,,,,2,5,2,2,16823,5,0,20,60,0,0,1,5000,207.4958,1,0,4250,168000,14.38,59.7,45
0,1,400,2,5,60,15,30,0,White,Texas,Yes,5,4,4,4,1,1,2,1,0,0,0,Attached garage,,,,,,2,5,2,2,77562,15,1,100,35,1,0,1,25000,704.6284,1,0,25000,95900,11.36,78.1,28.6
1,1,400,0,1,15,15,30,1,Asian,Illinois,Yes,5,1,5,4,2,1,2,3,0,0,0,Attached garage,,,,,,2,2,2,3,60169,20,1,150,24,1,0,1,20000,4405.514,1,0,20000,216500,12.56,62.7,40.7
0,1,300,3,0,5,10,30,0,White,Georgia,Yes,4,1,4,5,1,6,2,2,2,0,0,,,Driveway or carport,,,,2,2,1,1,30813,45,3,150,44,0,0,0,30000,612.2476,1,0,30000,156000,12.26,75.6,50.4
1,0.85,400,5,3,60,15,30,1,White,Utah,Yes,5,1,4,4,1,1,2,3,2,0,0,Attached garage,,,,,,1,2,1,1,84095,50,3,130,41,1,0,0,50000,2232.418,2,0,42500,327800,10.63,62,13.5
0,0.7,300,10,3,15,10,no,0,White,Texas,Yes,5,1,6,2,1,1,2,3,1,0,0,Attached garage,,Driveway or carport,,,,1,2,2,3,77316,100,3,100,61,1,0,1,30000,127.07,2,0,21000,165000,11.36,78.1,28.6
1,0.85,300,20,5,30,10,70,1,White,Illinois,Yes,5,1,3,4,1,1,2,2,1,0,0,,,Driveway or carport,,,,2,2,2,1,61032,5,1,80,43,1,0,0,30000,213.8697,1,0,25500,88600,12.56,62.7,40.7
0,0.85,200,0,1,5,no,70,1,White,Washington,Yes,5,2,1,3,1,1,2,1,1,0,0,Attached garage,,Driveway or carport,,On street,,2,5,2,2,85367,0,0,0,36,0,0,1,30000,450.2949,1,0,25500,125100,9.79,57,43.2
1,1,400,2,0,60,no,50,1,White,Florida,Yes,2,2,2,3,1,1,2,3,0,0,0,,,Driveway or carport,,,,2,1,2,3,32962,5,0,20,36,1,0,1,10000,1853.445,1,0,10000,102700,11.37,81.9,54.4
1,0.7,100,10,1,5,15,70,0,White,Washington,Yes,5,2,2,2,1,1,3,1,1,0,0,Attached garage,,,,,,1,4,2,3,98292,30,1,50,53,0,0,1,20000,281.691,2,0,14000,300900,9.79,57,43.2
0,0.85,300,1,3,5,no,70,0,White,Texas,Yes,3,1,2,2,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,1,2,1,78405,10,0,80,52,1,0,1,20000,3321.009,1,0,17000,50800,11.36,78.1,28.6
1,0.7,400,10,3,60,15,no,0,White,Nevada,Yes,5,4,3,5,1,1,2,2,2,0,0,Attached garage,,,,,,2,5,3,1,89015,25,0,80,40,0,0,1,20000,1040.008,1,0,14000,146800,11.67,64.6,10.2
1,0.85,400,1,10,5,no,no,1,White,Michigan,Yes,3,1,3,5,2,1,1,2,0,0,0,,Detached garage,Driveway or carport,,,,2,2,2,1,48186,30,2,200,40,1,0,1,10000,4420.044,1,0,8500,85900,16.07,55,33.9
1,0.7,300,0,5,60,5,30,0,White,Florida,Yes,2,2,3,5,1,1,2,2,0,0,0,,,Driveway or carport,,,,2,2,2,1,32046,90,2,240,33,1,0,1,10000,48.74663,1,0,7000,123000,11.37,81.9,54.4
1,1,300,2,3,5,15,no,1,White,Minnesota,Yes,5,5,1,2,2,5,2,1,0,0,0,,Detached garage,,,,,2,5,3,3,55422,5,2,20,70,1,0,1,10000,3354.882,1,0,10000,189600,14.09,51.9,28.6
1,0.85,200,3,1,60,10,no,1,White,Oregon,Yes,5,1,4,2,1,1,1,2,2,0,0,Attached garage,,Driveway or carport,,On street,,2,2,2,2,97301,10,3,60,30,0,0,0,30000,4621.566,1,0,25500,150100,11.02,59.4,32.1
0,0.7,200,20,10,15,5,50,1,White,Kentucky,Yes,5,1,3,4,3,1,2,1,1,0,0,Attached garage,,,,,,2,1,2,1,40047,50,2,150,51,0,0,0,50000,651.8052,1,0,35000,162900,10.56,67.2,50.4
0,0.7,200,0,2,60,15,70,0,White,West Virginia,Yes,5,1,2,3,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,2,2,3,26651,5,3,40,29,1,0,1,20000,39.87299,1,0,14000,80400,11.57,63.5,47.1
0,0.85,100,0,5,60,5,70,1,White,Virginia,Yes,3,1,1,1,2,1,2,1,1,0,0,,,,Assigned parking space,,,2,1,2,3,20148,10,0,20,61,0,0,1,5000,1739.424,1,0,4250,536000,12.4,66.9,45.8
0,1,200,20,0,30,5,no,0,White,Michigan,Yes,4,1,3,3,1,1,1,2,1,0,0,Attached garage,,Driveway or carport,,On street,,1,2,2,1,49331,75,4,200,50,1,0,1,15000,183.894,2,0,15000,158500,16.07,55,33.9
1,0.7,400,1,0,60,5,30,1,White,New Hampshire,Yes,2,1,2,3,1,1,2,2,0,0,0,Attached garage,,Driveway or carport,,,,2,2,2,2,3263,50,0,100,42,1,0,1,20000,168.9734,1,0,14000,202800,19.63,54.7,47.9
0,1,100,1,1,30,15,50,1,White,Arkansas,Yes,4,1,2,4,1,1,1,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,72730,10,0,80,44,1,0,0,30000,366.3952,1,0,30000,153800,9.99,71.8,52.5
0,1,300,20,20,60,no,30,0,Black or African American,New York,Yes,5,1,3,2,2,4,1,1,1,1,1,,,,Assigned parking space,,,1,2,1,1,11434,30,2,120,30,0,0,0,30000,18256.45,2,1,30000,371900,19.3,55.9,43.5
1,1,400,10,0,60,15,50,0,White,North Carolina,Yes,6,4,7,5,1,1,2,2,2,0,0,Attached garage,,,,,,2,2,1,2,27502,15,0,40,42,0,0,0,30000,1088.131,1,0,30000,262700,11.24,70.5,50.8
0,1,300,10,3,15,5,50,0,White,Florida,Yes,3,1,2,1,1,1,3,1,0,0,0,Attached garage,,,,,,1,2,3,3,33907,40,0,60,62,1,0,1,20000,3146.568,2,0,20000,108000,11.37,81.9,54.4
0,1,200,1,3,15,15,no,1,White,California,Yes,4,1,1,1,2,3,1,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,93304,10,0,40,27,1,0,0,10000,6416.361,1,0,10000,98800,19.9,71.5,22.3
1,1,200,2,1,60,5,no,0,White,Alabama,Yes,5,1,2,3,2,1,2,1,0,0,0,,,Driveway or carport,,,,2,5,2,1,36067,10,1,60,34,1,0,1,10000,112.6676,1,0,10000,123800,12.41,75,56.9
1,0.85,300,3,20,30,10,50,0,White,Illinois,Yes,5,1,2,1,2,4,1,1,0,0,0,,Detached garage,,,,,2,2,1,1,61103,15,2,80,33,1,0,1,25000,1422.657,1,0,21250,91600,12.56,62.7,40.7
0,0.85,200,2,2,30,no,50,0,White,Arizona,Yes,3,1,3,4,1,1,2,3,2,0,0,,,Driveway or carport,,,,2,2,2,1,85546,40,2,90,51,1,0,0,30000,29.16947,1,0,25500,119000,13.16,75.3,11.6
0,0.7,100,0,5,60,10,30,1,White,Minnesota,Yes,5,1,1,1,1,1,2,1,1,0,0,Attached garage,,,,,,1,5,3,2,56301,5,1,10,62,0,0,1,5000,437.0133,2,0,3500,179800,14.09,51.9,28.6
0,1,300,1,3,30,5,30,0,White,Kentucky,Yes,5,1,2,1,2,1,1,1,1,0,0,Attached garage,,,,,,2,1,2,1,40219,15,0,40,30,0,0,0,20000,2642.505,1,0,20000,121700,10.56,67.2,50.4
0,0.85,200,3,20,5,15,70,0,Black or African American,Ohio,Yes,2,1,2,1,2,1,1,1,0,0,0,Attached garage,,,,,,2,2,2,1,45424,55,4,150,45,1,0,1,25000,1583.309,1,0,21250,114900,12.64,61.7,41.1
0,0.7,200,5,0,15,no,70,1,White,Kansas,Yes,5,1,4,4,1,1,3,1,1,0,0,Attached garage,,,,,,1,2,2,1,67220,25,1,80,29,0,0,0,40000,1933.624,2,0,28000,135300,11.56,67.5,29
0,0.7,200,1,20,15,no,no,0,White,Tennessee,Yes,3,1,2,1,1,1,2,1,0,0,0,,Detached garage,Driveway or carport,,,,2,2,2,2,37110,90,0,150,44,1,0,1,25000,87.9103,1,0,17500,91800,10.79,69.4,55.1
1,1,100,1,1,30,15,50,1,Another race,Ohio,Yes,3,2,2,2,2,2,1,1,0,0,0,,,,,On street,,2,4,2,1,43202,10,0,40,33,1,0,1,5000,8067.194,1,0,5000,178600,12.64,61.7,41.1
0,0.7,400,1,0,60,5,30,1,White,Virginia,Yes,5,1,4,4,1,1,1,3,1,0,0,Attached garage,,,,,,2,2,2,3,22554,25,1,70,57,1,0,1,20000,775.4863,1,0,14000,323100,12.4,66.9,45.8
1,0.7,300,10,0,5,15,no,1,White,Missouri,Yes,2,2,1,1,1,1,3,1,1,0,0,Attached garage,,,,,,1,5,3,3,65738,5,1,30,42,0,0,0,30000,340.0272,2,0,21000,121100,13.23,66,43.5
0,1,400,0,2,5,10,70,1,White,Texas,Yes,5,6,1,1,2,5,3,1,1,0,0,,,Driveway or carport,,,,2,5,2,2,75023,5,0,10,57,0,0,0,15000,4824.459,1,0,15000,173900,11.36,78.1,28.6
1,0.85,400,20,10,30,15,30,1,White,Florida,Yes,2,1,3,4,2,1,2,2,0,1,0,Attached garage,,,,,,1,2,1,1,33579,10,0,100,34,1,1,0,30000,1205.537,2,1,25500,146300,11.37,81.9,54.4
1,0.7,300,1,20,60,no,no,0,White,Arizona,Yes,4,5,3,2,1,1,2,1,1,0,0,Attached garage,,,,,,2,2,3,3,85308,5,0,40,65,0,0,1,40000,3682.387,1,0,28000,198900,13.16,75.3,11.6
1,0.85,300,20,2,5,15,no,1,White,California,Yes,3,1,2,3,1,2,3,2,1,0,0,,,Driveway or carport,,,,1,2,1,1,95301,70,3,280,38,1,0,0,20000,595.0945,2,0,17000,155500,19.9,71.5,22.3
1,1,400,2,0,60,no,50,1,Asian,Texas,Yes,5,1,2,1,2,5,2,1,1,0,0,,Detached garage,,,,,1,2,2,1,78726,20,1,120,29,0,0,0,15000,1207.215,2,0,15000,344700,11.36,78.1,28.6
0,0.7,100,5,20,60,no,30,1,White,Florida,Yes,6,1,4,2,1,1,2,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,33974,40,2,200,30,1,0,1,40000,527.6295,1,0,28000,85500,11.37,81.9,54.4
1,0.85,200,10,1,60,no,70,0,White,Florida,Yes,4,5,3,2,1,1,1,2,1,0,0,Attached garage,,,,,,2,5,3,1,34203,10,1,90,69,1,0,1,30000,2208.709,1,0,25500,154600,11.37,81.9,54.4
0,0.85,300,1,3,5,no,70,1,White,Arizona,Yes,4,1,3,4,1,1,2,2,2,0,0,Attached garage,,,,,,2,2,2,1,85552,50,2,140,75,0,0,0,25000,259.6474,1,0,21250,156600,13.16,75.3,11.6
0,0.85,100,2,20,15,5,50,0,White,Connecticut,Yes,4,2,2,2,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,6040,0,0,0,27,1,0,1,10000,2080.597,1,0,8500,212900,21.62,60,48.7
1,0.7,100,20,2,30,10,no,1,White,New York,Yes,4,1,3,3,2,3,1,1,0,0,0,,,Driveway or carport,,,,1,2,1,1,10940,10,4,110,48,1,0,0,40000,746.123,2,0,28000,225800,19.3,55.9,43.5
0,1,100,5,3,5,10,no,0,White,Florida,Yes,5,1,4,2,1,1,2,2,0,0,0,Attached garage,,,,,,1,2,1,3,33771,35,1,80,26,1,0,0,20000,5073.942,2,0,20000,72800,11.37,81.9,54.4
0,0.7,200,3,3,60,no,50,0,White,Texas,Yes,3,1,2,2,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,1,2,1,78405,10,0,80,52,1,0,1,20000,3321.009,1,0,14000,50800,11.36,78.1,28.6
1,1,300,5,2,5,15,50,1,White,Florida,Yes,5,1,2,1,2,5,1,1,0,0,0,,,,,,"Parking lot, unassigned",2,2,2,1,33549,100,4,200,35,1,0,1,5000,1373.452,1,0,5000,195200,11.37,81.9,54.4
0,1,200,2,5,15,no,30,0,White,Tennessee,Yes,3,1,4,4,1,1,2,2,2,0,0,Attached garage,,,,,,2,5,3,1,37615,30,2,100,37,0,0,0,15000,537.7211,1,0,15000,176200,10.79,69.4,55.1
0,0.85,400,1,20,5,5,no,0,White,Texas,Yes,3,1,5,3,1,1,2,3,3,0,0,,Detached garage,Driveway or carport,,,,2,5,3,3,78372,10,0,250,49,0,0,0,40000,25.44611,1,0,34000,79000,11.36,78.1,28.6
0,0.85,200,1,20,5,15,50,1,White,Ohio,Yes,3,2,6,4,1,1,2,2,1,0,0,,Detached garage,,,,,1,2,2,1,44092,10,2,80,48,1,0,0,30000,2254.74,2,0,25500,132400,12.64,61.7,41.1
0,0.85,100,0,3,15,15,no,0,White,Arkansas,Yes,5,1,4,4,1,1,3,3,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,3,71753,45,2,120,40,1,0,1,30000,52.90291,1,0,25500,97400,9.99,71.8,52.5
1,1,200,5,3,15,10,70,1,White,Pennsylvania,Yes,4,1,2,1,1,1,1,1,1,0,0,Attached garage,,,,,,3,1,3,3,16105,25,1,150,32,0,0,0,25000,563.186,3,0,25000,126800,14.38,59.7,45
0,0.85,300,1,0,60,15,70,0,White,Washington,Yes,5,1,2,5,2,1,3,2,0,0,0,,,Driveway or carport,,,,2,3,1,1,98801,25,1,150,39,1,0,1,15000,252.4391,1,0,12750,225900,9.79,57,43.2
1,1,300,3,5,15,no,30,1,White,North Carolina,Yes,2,1,1,3,1,6,2,2,0,0,0,,,,,On street,,2,2,2,3,28714,30,0,30,52,1,0,0,20000,57.56902,1,0,20000,136400,11.24,70.5,50.8
0,1,100,10,10,60,5,70,1,Asian,New York,Yes,5,1,4,1,1,2,2,2,0,0,0,,,Driveway or carport,,,,2,5,2,1,11214,30,0,120,33,1,0,1,30000,40565.55,1,0,30000,598800,19.3,55.9,43.5
1,0.85,300,0,2,15,no,no,1,White,Washington,Yes,3,1,2,2,1,1,2,2,2,0,0,,Detached garage,Driveway or carport,,,,2,4,2,2,98027,15,1,90,51,0,0,0,20000,468.5611,1,0,17000,478800,9.79,57,43.2
1,0.85,100,0,3,15,15,no,1,Asian,New York,Yes,5,1,4,1,1,2,2,2,0,0,0,,,Driveway or carport,,,,2,5,2,1,11214,30,0,120,33,1,0,1,30000,40565.55,1,0,25500,598800,19.3,55.9,43.5
1,0.85,100,0,3,15,15,no,1,White,North Carolina,Yes,5,1,3,3,1,1,1,2,0,0,0,,,Driveway or carport,,,,2,2,2,2,28752,25,3,80,38,1,0,1,10000,124.9291,1,0,8500,102800,11.24,70.5,50.8
0,1,200,2,1,60,5,no,0,White,Arkansas,Yes,3,5,2,1,1,1,2,1,0,0,0,,,Driveway or carport,,,,1,5,3,3,72501,20,2,60,59,1,0,1,10000,82.69115,2,0,10000,94400,9.99,71.8,52.5
0,1,100,1,1,30,15,50,1,White,New Jersey,Yes,3,1,2,2,2,2,3,2,2,0,0,,,,Assigned parking space,,,2,4,2,3,8724,15,2,130,39,0,0,0,25000,3110.438,1,0,25000,266600,15.64,63.6,47.6
1,0.7,300,10,5,30,no,no,1,White,Florida,Yes,2,1,3,1,2,5,2,1,0,0,0,Attached garage,,,,,,2,1,2,2,32832,20,1,100,21,1,0,1,10000,243.9258,1,0,7000,246300,11.37,81.9,54.4
1,0.7,400,20,1,15,10,50,0,Black or African American,Mississippi,Yes,2,1,2,1,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,2,2,1,39520,20,0,120,33,1,0,1,10000,158.3086,1,0,7000,139600,11.55,75.3,58.5
0,0.7,300,1,20,60,no,no,0,Black or African American,Washington,Yes,6,1,5,1,2,1,1,1,1,0,0,Attached garage,,,,,,2,2,2,2,98053,10,1,50,37,0,0,1,30000,662.2241,1,0,21000,544500,9.79,57,43.2
1,0.85,300,0,10,5,15,30,1,White,Missouri,Yes,8,1,3,2,1,1,3,1,1,0,0,Attached garage,,,,,,2,2,1,1,65802,20,1,80,48,0,0,0,30000,696.0471,1,0,25500,97300,13.23,66,43.5
1,0.7,200,5,0,15,no,70,1,White,Washington,Yes,5,5,2,2,2,5,2,1,0,0,0,,,,Assigned parking space,,,2,5,2,2,98662,5,2,40,75,1,0,1,10000,2458.312,1,0,7000,200800,9.79,57,43.2
0,1,300,10,3,15,5,50,0,White,Connecticut,Yes,4,2,2,2,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,6040,0,0,0,27,1,0,1,10000,2080.597,1,0,10000,212900,21.62,60,48.7
0,1,100,3,0,15,5,no,1,White,Pennsylvania,Yes,6,5,2,2,1,1,2,1,1,0,0,Attached garage,,,,,,2,5,3,1,15232,10,1,40,64,0,0,0,40000,14309.58,1,0,40000,293300,14.38,59.7,45
1,1,300,5,20,15,no,30,0,White,Pennsylvania,Yes,6,5,2,2,1,1,2,1,0,0,0,,,Driveway or carport,,,,2,5,2,3,16901,30,0,40,69,1,0,1,15000,44.04002,1,0,15000,142300,14.38,59.7,45
1,0.85,200,3,1,15,15,30,0,White,Arizona,Yes,3,4,3,4,1,1,1,1,0,0,0,Attached garage,,,,,,2,5,2,1,85140,0,0,120,38,1,0,1,15000,1094.624,1,0,12750,127600,13.16,75.3,11.6
1,0.7,400,20,1,5,no,70,0,White,Pennsylvania,Yes,2,4,4,5,1,1,1,1,0,0,0,,,Driveway or carport,,,,1,5,3,1,15824,10,1,70,32,1,0,0,25000,74.04786,2,0,17500,89500,14.38,59.7,45
0,1,300,3,5,15,no,30,1,White,Texas,Yes,5,1,3,4,2,1,1,2,2,1,1,Attached garage,,,,,,1,1,1,1,77429,50,2,50,41,0,0,0,25000,1882.665,2,1,25000,187000,11.36,78.1,28.6
1,0.85,200,10,1,60,no,70,0,White,New Mexico,Yes,5,1,2,5,1,1,2,2,2,0,0,Attached garage,,,,,,2,1,2,2,87120,100,4,250,45,0,0,0,30000,1510.194,1,0,25500,189900,13.37,69.5,13.8
0,0.7,400,3,3,30,no,50,1,White,Maryland,Yes,6,1,7,4,1,1,2,1,0,0,0,,Detached garage,Driveway or carport,,,,2,2,1,3,21409,20,3,120,43,1,0,1,20000,1433.638,1,0,14000,396500,13.92,65.4,45.2
0,1,300,1,3,30,5,30,0,White,Florida,Yes,3,1,2,1,1,1,3,1,0,0,0,Attached garage,,,,,,1,2,3,3,33907,40,0,60,62,1,0,1,20000,3146.568,2,0,20000,108000,11.37,81.9,54.4
0,1,400,0,1,15,15,30,1,White,Alabama,Yes,2,2,4,3,1,1,3,1,0,0,0,Attached garage,,Driveway or carport,,,,1,2,2,3,35613,25,2,70,27,1,0,1,15000,267.0518,2,0,15000,174400,12.41,75,56.9
1,0.85,400,20,1,15,no,30,1,White,Tennessee,Yes,5,1,2,1,1,5,2,1,0,0,0,,,,Assigned parking space,,,2,2,2,1,37909,25,0,60,24,1,0,1,10000,2168.175,1,0,8500,169200,10.79,69.4,55.1
1,0.7,200,2,1,30,10,70,0,White,Virginia,Yes,5,1,5,4,1,1,2,3,1,0,0,,,Driveway or carport,,,,1,2,2,3,24179,10,1,120,30,1,0,1,15000,393.606,2,0,10500,169600,12.4,66.9,45.8
1,0.85,300,20,5,5,5,no,0,White,California,Yes,3,1,3,1,2,5,3,1,1,0,0,,,,Assigned parking space,,,2,2,1,1,91367,20,0,70,40,0,0,0,40000,5308.304,1,0,34000,552000,19.9,71.5,22.3
0,0.85,100,0,5,60,no,no,0,White,Colorado,Yes,5,1,2,1,1,2,1,2,1,0,0,Attached garage,,Driveway or carport,,On street,,2,1,1,1,80304,5,0,150,30,1,0,1,5000,2801.87,1,0,4250,581500,12.28,60,18
0,1,200,20,0,30,5,no,1,White,Missouri,Yes,8,1,5,2,1,1,1,2,2,0,0,,,Driveway or carport,,,,1,2,1,1,64113,5,0,20,32,0,0,0,30000,4541.084,2,0,30000,305800,13.23,66,43.5
1,0.7,400,20,1,5,no,70,1,Asian,Washington,Yes,6,3,1,2,2,5,1,1,0,0,0,,,,Assigned parking space,,,3,3,3,1,99163,50,1,150,29,1,0,1,25000,151.711,3,0,17500,223000,9.79,57,43.2
0,0.85,100,0,5,60,no,no,1,White,North Carolina,Yes,6,1,5,2,1,1,2,2,2,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,28557,30,1,150,32,0,0,0,20000,1016.009,1,0,17000,221000,11.24,70.5,50.8
1,0.85,400,1,10,5,no,no,1,White,California,Yes,3,3,4,4,2,2,1,2,0,0,0,Attached garage,,Driveway or carport,,On street,,2,3,1,1,92392,15,4,120,21,1,0,1,25000,1469.728,1,0,21250,144000,19.9,71.5,22.3
1,1,300,0,1,15,5,50,1,White,Texas,Yes,4,2,2,4,2,5,3,1,1,0,0,Attached garage,,,,,,2,1,2,3,78840,15,1,80,23,0,0,1,25000,50.60518,1,0,25000,92000,11.36,78.1,28.6
1,0.7,400,20,1,15,10,50,1,Asian,Pennsylvania,Yes,6,1,3,1,2,3,1,1,1,0,0,,,,,On street,,2,2,1,3,19106,10,0,30,29,0,0,0,40000,14527.15,1,0,28000,453400,14.38,59.7,45
1,0.7,100,2,0,60,10,70,0,Black or African American,New York,Yes,5,1,3,2,2,4,1,1,1,1,1,,,,Assigned parking space,,,1,2,1,1,11434,30,2,120,30,0,0,0,30000,18256.45,2,1,21000,371900,19.3,55.9,43.5
1,0.7,200,5,20,15,15,no,0,White,Indiana,Yes,5,1,2,4,1,1,2,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,2,47112,15,1,60,30,1,0,1,5000,103.4578,1,0,3500,120700,12.02,62.5,43.6
0,0.7,400,1,5,60,5,50,1,White,Massachusetts,Yes,6,1,3,1,1,1,2,1,0,0,0,,Detached garage,Driveway or carport,,,,2,2,1,1,2148,15,2,120,54,1,0,0,25000,11796.91,1,0,17500,325800,21.11,58.8,48.6
0,1,200,2,3,60,5,70,1,White,Texas,Yes,3,1,2,1,2,1,2,1,0,0,0,Attached garage,,,,,,2,1,2,3,75766,40,0,220,43,1,0,1,25000,86.42398,1,0,25000,76600,11.36,78.1,28.6
0,1,200,20,5,30,no,50,0,White,Arizona,Yes,5,1,3,2,1,1,2,2,2,0,0,Attached garage,,,,,,2,2,2,2,85381,50,1,60,57,0,0,0,30000,3654.974,1,0,30000,191000,13.16,75.3,11.6
1,0.85,300,10,0,15,15,70,1,Asian,West Virginia,Yes,5,1,3,2,2,1,3,2,1,0,0,,,Driveway or carport,,,,2,2,2,3,26505,30,2,120,39,1,0,1,10000,2954.362,1,0,8500,174400,11.57,63.5,47.1
0,0.7,400,10,20,60,5,30,1,White,Utah,Yes,5,1,3,3,1,1,3,2,1,0,0,Attached garage,,,,,,2,2,2,3,84101,35,1,60,40,1,0,0,20000,2900.382,1,0,14000,200500,10.63,62,13.5
0,1,100,2,20,30,no,70,0,White,Pennsylvania,Yes,5,2,1,2,4,1,3,2,0,0,0,,,Driveway or carport,,On street,,2,5,3,3,18702,10,1,110,43,1,0,1,15000,581.361,1,0,15000,89000,14.38,59.7,45
